date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:58	145/145	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:07:58%20GMT	https://discordbotturkish.cf/robots.txt		(from )
15:07:59	48102/48102	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:07:59%20GMT	https://discordbotturkish.cf/	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/index.html	(from )
15:08:00	190632/190632	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202019%2018:33:23%20GMT	https://cdn.discordapp.com/avatars/371283127366057985/59e36493f6737a3c1f4f3f14d83869d5.png?size=2048	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/371283127366057985/59e36493f6737a3c1f4f3f14d83869d5bd5f.png	(from https://discordbotturkish.cf/)
15:08:00	180336/180336	---MCZ	200	added ('OK')	text/css	etag:W/%225cb212df-2c070%22	https://bootswatch.com/4/cyborg/bootstrap.min.css	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/bootswatch.com/4/cyborg/bootstrap.min.css	(from https://discordbotturkish.cf/)
15:08:00	48649/48649	---MCZ	200	added ('OK')	text/css	etag:W/%2210519cfd3206802f58315b877a9beab5%22	https://use.fontawesome.com/releases/v5.3.1/css/all.css	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/use.fontawesome.com/releases/v5.3.1/css/all.css	(from https://discordbotturkish.cf/)
15:08:01	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:W/%22573f46fe-17b8b%22	https://code.jquery.com/jquery-1.12.4.min.js	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/code.jquery.com/jquery-1.12.4.min.js	(from https://discordbotturkish.cf/)
15:08:02	97163/97163	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	(from https://discordbotturkish.cf/)
15:08:02	110052/110052	---M-Z	200	added ('OK')	application/javascript	etag:%2218809b2-1ade4-5597ae4053114-gzip%22	https://cdn.datatables.net/v/bs4/dt-1.10.16/cr-1.4.1/r-2.2.0/datatables.min.js	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.datatables.net/v/bs4/dt-1.10.16/cr-1.4.1/r-2.2.0/datatables.min.js	(from https://discordbotturkish.cf/)
15:08:02	19033/19033	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4a7a-4a59%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.11.0/umd/popper.min.js	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdnjs.cloudflare.com/ajax/libs/popper.js/1.11.0/umd/popper.min.js	(from https://discordbotturkish.cf/)
15:08:03	51143/51143	---M-Z	200	added ('OK')	text/javascript	etag:%221544639632%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0-beta/js/bootstrap.min.js	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/maxcdn.bootstrapcdn.com/bootstrap/4.0.0-beta/js/bootstrap.min.js	(from https://discordbotturkish.cf/)
15:08:03	51265/51265	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd49fa-c841%22	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.19.1/moment.min.js	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdnjs.cloudflare.com/ajax/libs/moment.js/2.19.1/moment.min.js	(from https://discordbotturkish.cf/)
15:08:04	37045/37045	---M-Z	200	added ('OK')	text/javascript	etag:%221544639631%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://discordbotturkish.cf/)
15:08:04	12502/12502	---MCZ	200	added ('OK')	text/css	etag:W/%2230d6-169ac10b168%22	https://discordbotturkish.cf/css/genel.css	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/css/genel.css	(from https://discordbotturkish.cf/)
15:08:06	47337/47337	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:06%20GMT	https://discordbotturkish.cf/botlar	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/botlar.html	(from https://discordbotturkish.cf/)
15:08:06	7291/7291	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:06%20GMT	https://discordbotturkish.cf/api	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/api.html	(from https://discordbotturkish.cf/)
15:08:06	7234/7234	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:06%20GMT	https://discordbotturkish.cf/sertifika	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/sertifika.html	(from https://discordbotturkish.cf/)
15:08:07	7762/7762	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:07%20GMT	https://discordbotturkish.cf/hakkimizda	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/hakkimizda.html	(from https://discordbotturkish.cf/)
15:08:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:07%20GMT	https://discordbotturkish.cf/giris	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/giris	(from https://discordbotturkish.cf/)
15:08:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:07%20GMT	https://discordbotturkish.cf/giris	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/giris	(from https://discordbotturkish.cf/)
15:08:08	11378/11378	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:08%20GMT	https://discordbotturkish.cf/bot/482855531220959242	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/482855531220959242.html	(from https://discordbotturkish.cf/)
15:08:08	3376/3376	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Aug%202018%2010:25:40%20GMT	https://cdn.discordapp.com/avatars/482855531220959242/5e3b8cd97b544dfe1e815b4d959ef664.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/482855531220959242/5e3b8cd97b544dfe1e815b4d959ef664.png	(from https://discordbotturkish.cf/)
15:08:09	42796/42796	---M--	200	added ('OK')	image/png	etag:%2282ef139d2d12fbcf7634a0f02f4fb140%22	https://i.hizliresim.com/MVAdMQ.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/i.hizliresim.com/MVAdMQ.png	(from https://discordbotturkish.cf/)
15:08:14	14387/14387	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:14%20GMT	https://discordbotturkish.cf/bot/402153479164002305	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/402153479164002305.html	(from https://discordbotturkish.cf/)
15:08:14	8142/8142	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2015:35:40%20GMT	https://cdn.discordapp.com/avatars/402153479164002305/cbd99de31e0373e54cafad749954c812.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/402153479164002305/cbd99de31e0373e54cafad749954c812.png	(from https://discordbotturkish.cf/)
15:08:14	11172/11172	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:15%20GMT	https://discordbotturkish.cf/bot/477169420696027148	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/477169420696027148.html	(from https://discordbotturkish.cf/)
15:08:15	1975/1975	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Feb%202019%2016:17:06%20GMT	https://cdn.discordapp.com/avatars/477169420696027148/2c9b27ede507dac4e7ced38d16d185ca.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/477169420696027148/2c9b27ede507dac4e7ced38d16d185ca.png	(from https://discordbotturkish.cf/)
15:08:15	11342/11342	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:15%20GMT	https://discordbotturkish.cf/bot/406430847311413258	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/406430847311413258.html	(from https://discordbotturkish.cf/)
15:08:15	6008/6008	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jan%202019%2004:45:10%20GMT	https://cdn.discordapp.com/avatars/406430847311413258/5f1acdd3e1f49f443149e892a53faeee.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/406430847311413258/5f1acdd3e1f49f443149e892a53faeee.png	(from https://discordbotturkish.cf/)
15:08:16	11437/11437	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:16%20GMT	https://discordbotturkish.cf/bot/511970030502805521	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/511970030502805521.html	(from https://discordbotturkish.cf/)
15:08:16	2736/2736	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202019%2018:17:40%20GMT	https://cdn.discordapp.com/avatars/511970030502805521/fb316172d8152141772026d8c89bc5c9.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/511970030502805521/fb316172d8152141772026d8c89bc5c9.png	(from https://discordbotturkish.cf/)
15:08:17	11392/11392	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:17%20GMT	https://discordbotturkish.cf/bot/548997406478434329	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/548997406478434329.html	(from https://discordbotturkish.cf/)
15:08:17	4828/4828	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202019%2020:14:22%20GMT	https://cdn.discordapp.com/avatars/548997406478434329/1b598fc8dc0146ae390f5efd9854c6d1.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/548997406478434329/1b598fc8dc0146ae390f5efd9854c6d1.png	(from https://discordbotturkish.cf/)
15:08:18	11993/11993	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:18%20GMT	https://discordbotturkish.cf/bot/531088928778747924	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/531088928778747924.html	(from https://discordbotturkish.cf/)
15:08:18	1882/1882	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Feb%202019%2013:46:21%20GMT	https://cdn.discordapp.com/avatars/531088928778747924/95d66cff6714e0dd05340cad5757002c.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/531088928778747924/95d66cff6714e0dd05340cad5757002c.png	(from https://discordbotturkish.cf/)
15:08:19	10858/10858	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:19%20GMT	https://discordbotturkish.cf/bot/487742697831006208	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/487742697831006208.html	(from https://discordbotturkish.cf/)
15:08:19	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:19%20GMT	https://cdn.discordapp.com/avatars/487742697831006208/689ba0e815b03482cc0774f625c4e527.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/487742697831006208/689ba0e815b03482cc0774f625c4e527.png	(from https://discordbotturkish.cf/)
15:08:20	11341/11341	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:20%20GMT	https://discordbotturkish.cf/bot/500297618505859072	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/500297618505859072.html	(from https://discordbotturkish.cf/)
15:08:20	31103/31103	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Oct%202018%2013:50:32%20GMT	https://cdn.discordapp.com/avatars/500297618505859072/7b98728b9d9000f707f6263f22767aae.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/500297618505859072/7b98728b9d9000f707f6263f22767aae.png	(from https://discordbotturkish.cf/)
15:08:20	11156/11156	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:20%20GMT	https://discordbotturkish.cf/bot/527858318786691092	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/527858318786691092.html	(from https://discordbotturkish.cf/)
15:08:20	6756/6756	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Dec%202018%2014:41:03%20GMT	https://cdn.discordapp.com/avatars/527858318786691092/c226c0ebff2bcbb41d117ea69fb96659.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/527858318786691092/c226c0ebff2bcbb41d117ea69fb96659.png	(from https://discordbotturkish.cf/)
15:08:21	2859/2859	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2023%20Apr%202019%2012:08:21%20GMT	https://discordbotturkish.cf/bot/534695914313351178	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/534695914313351178	(from https://discordbotturkish.cf/)
15:08:21	5111/5111	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Feb%202019%2010:40:06%20GMT	https://cdn.discordapp.com/avatars/534695914313351178/5433d034bf2f79018b4a8762d0671d79.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/534695914313351178/5433d034bf2f79018b4a8762d0671d79.png	(from https://discordbotturkish.cf/)
15:08:22	11106/11106	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:22%20GMT	https://discordbotturkish.cf/bot/545197688711544833	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/545197688711544833.html	(from https://discordbotturkish.cf/)
15:08:22	3913/3913	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Mar%202019%2012:20:40%20GMT	https://cdn.discordapp.com/avatars/545197688711544833/470b36d4cbd39e1de07ab6f1f42ca89f.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/545197688711544833/470b36d4cbd39e1de07ab6f1f42ca89f.png	(from https://discordbotturkish.cf/)
15:08:23	11132/11132	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:23%20GMT	https://discordbotturkish.cf/bot/481114063921741844	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/481114063921741844.html	(from https://discordbotturkish.cf/)
15:08:23	13314/13314	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Nov%202018%2019:53:28%20GMT	https://cdn.discordapp.com/avatars/481114063921741844/e6828619038623d11ff6c81d1a897690.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/481114063921741844/e6828619038623d11ff6c81d1a897690.png	(from https://discordbotturkish.cf/)
15:08:24	11254/11254	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:24%20GMT	https://discordbotturkish.cf/bot/533318308926324748	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/533318308926324748.html	(from https://discordbotturkish.cf/)
15:08:24	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:24%20GMT	https://cdn.discordapp.com/avatars/533318308926324748/c1b68f2e8cf3c2cb052a5a6452c60873.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/533318308926324748/c1b68f2e8cf3c2cb052a5a6452c60873.png	(from https://discordbotturkish.cf/)
15:08:30	11073/11073	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:30%20GMT	https://discordbotturkish.cf/bot/481025537922301953	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/481025537922301953.html	(from https://discordbotturkish.cf/)
15:08:30	15059/15059	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2012:40:23%20GMT	https://cdn.discordapp.com/avatars/481025537922301953/ea44e2eb199b1b8a93822d340dbe5608.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/481025537922301953/ea44e2eb199b1b8a93822d340dbe5608.png	(from https://discordbotturkish.cf/)
15:08:31	11111/11111	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:32%20GMT	https://discordbotturkish.cf/bot/498119796097941505	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/498119796097941505.html	(from https://discordbotturkish.cf/)
15:08:32	4078/4078	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Apr%202019%2017:57:51%20GMT	https://cdn.discordapp.com/avatars/498119796097941505/0da19645cd62a70717838da38efae712.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/498119796097941505/0da19645cd62a70717838da38efae712.png	(from https://discordbotturkish.cf/)
15:08:32	10620/10620	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:32%20GMT	https://discordbotturkish.cf/bot/543803002058702879	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/543803002058702879.html	(from https://discordbotturkish.cf/)
15:08:32	1277/1277	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Feb%202019%2013:34:52%20GMT	https://cdn.discordapp.com/avatars/543803002058702879/1a4d9244c0153897912227dfd826197f.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/543803002058702879/1a4d9244c0153897912227dfd826197f.png	(from https://discordbotturkish.cf/)
15:08:33	10885/10885	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:33%20GMT	https://discordbotturkish.cf/bot/471734938173964318	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/471734938173964318.html	(from https://discordbotturkish.cf/)
15:08:33	5309/5309	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Feb%202019%2015:10:13%20GMT	https://cdn.discordapp.com/avatars/471734938173964318/24f4ecca0fc565dde86e576e639c8ff6.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/471734938173964318/24f4ecca0fc565dde86e576e639c8ff6.png	(from https://discordbotturkish.cf/)
15:08:34	21291/21291	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:34%20GMT	https://discordbotturkish.cf/bot/510116538192363520	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/510116538192363520.html	(from https://discordbotturkish.cf/)
15:08:34	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:34%20GMT	https://cdn.discordapp.com/avatars/510116538192363520/2760f4a9cb640351d846ea63bfc71bc8.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/510116538192363520/2760f4a9cb640351d846ea63bfc71bc8.png	(from https://discordbotturkish.cf/)
15:08:35	21265/21265	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:35%20GMT	https://discordbotturkish.cf/bot/551399094741106709	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/551399094741106709.html	(from https://discordbotturkish.cf/)
15:08:35	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:35%20GMT	https://cdn.discordapp.com/avatars/551399094741106709/9d5d3dbd8ea03cb016ca454f5b52e5ed.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/551399094741106709/9d5d3dbd8ea03cb016ca454f5b52e5ed.png	(from https://discordbotturkish.cf/)
15:08:35	11214/11214	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:36%20GMT	https://discordbotturkish.cf/bot/516162587847688192	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/516162587847688192.html	(from https://discordbotturkish.cf/)
15:08:36	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:36%20GMT	https://cdn.discordapp.com/avatars/516162587847688192/db4b55d80887a6e3cf9153d257939832.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/516162587847688192/db4b55d80887a6e3cf9153d257939832.png	(from https://discordbotturkish.cf/)
15:08:36	2859/2859	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2023%20Apr%202019%2012:08:36%20GMT	https://discordbotturkish.cf/bot/544171367977713706	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/544171367977713706	(from https://discordbotturkish.cf/)
15:08:36	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:36%20GMT	https://cdn.discordapp.com/avatars/544171367977713706/331b6f243c02695f81be7555d9455cef.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/544171367977713706/331b6f243c02695f81be7555d9455cef.png	(from https://discordbotturkish.cf/)
15:08:37	10915/10915	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:37%20GMT	https://discordbotturkish.cf/bot/542426952263532544	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/542426952263532544.html	(from https://discordbotturkish.cf/)
15:08:37	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:37%20GMT	https://cdn.discordapp.com/avatars/542426952263532544/a5212e5e955a2aa3b9562ce615cd17a7.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/542426952263532544/a5212e5e955a2aa3b9562ce615cd17a7.png	(from https://discordbotturkish.cf/)
15:08:37	2859/2859	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2023%20Apr%202019%2012:08:38%20GMT	https://discordbotturkish.cf/bot/563866305401454593	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/563866305401454593	(from https://discordbotturkish.cf/)
15:08:37	9269/9269	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2017:12:12%20GMT	https://cdn.discordapp.com/avatars/563866305401454593/47c6a6cc1618159fe376523f1f4febe8.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/563866305401454593/47c6a6cc1618159fe376523f1f4febe8.png	(from https://discordbotturkish.cf/)
15:08:39	11246/11246	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:39%20GMT	https://discordbotturkish.cf/bot/551384890906771456	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/551384890906771456.html	(from https://discordbotturkish.cf/)
15:08:39	29757/29757	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Mar%202019%2009:28:56%20GMT	https://cdn.discordapp.com/avatars/551384890906771456/f9743b7911c6179754a8e92abf4e8821.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/551384890906771456/f9743b7911c6179754a8e92abf4e8821.png	(from https://discordbotturkish.cf/)
15:08:40	10957/10957	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:40%20GMT	https://discordbotturkish.cf/bot/538067488739426349	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/538067488739426349.html	(from https://discordbotturkish.cf/)
15:08:40	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:40%20GMT	https://cdn.discordapp.com/avatars/538067488739426349/6b7f17ca902cf19c0ccaa7356fed58ce.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/538067488739426349/6b7f17ca902cf19c0ccaa7356fed58ce.png	(from https://discordbotturkish.cf/)
15:08:47	11142/11142	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Apr%202019%2012:08:47%20GMT	https://discordbotturkish.cf/bot/547037683109855243	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/547037683109855243.html	(from https://discordbotturkish.cf/)
15:08:47	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2012:08:47%20GMT	https://cdn.discordapp.com/avatars/547037683109855243/793f297f9101b2b4af3222fbacc704b8.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/547037683109855243/793f297f9101b2b4af3222fbacc704b8.png	(from https://discordbotturkish.cf/)
15:08:48	2859/2859	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2023%20Apr%202019%2012:08:48%20GMT	https://discordbotturkish.cf/bot/548151500124323860	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/discordbotturkish.cf/bot/548151500124323860	(from https://discordbotturkish.cf/)
15:08:48	8711/8711	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202019%2012:49:20%20GMT	https://cdn.discordapp.com/avatars/548151500124323860/ce463ee572540047c4f94eb43c59323b.png	C:/Users/Emirhan%20Cem/Desktop/Siteler/https___discordbotturkish.cf_/cdn.discordapp.com/avatars/548151500124323860/ce463ee572540047c4f94eb43c59323b.png	(from https://discordbotturkish.cf/)
